@relation pam_big

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric

@data
79.8245,79.8632,100.9970
98.9875,13.4314,44.1930
99.1429,9.8697,50.5376
71.1283,78.0275,106.0294
101.3306,14.5410,51.1381
77.4174,78.0652,103.2228
100.8120,7.2066,51.5126
54.2810,48.0161,74.1789
101.5737,10.6549,49.3164
100.1564,5.2005,46.0242
97.1529,6.8004,49.7393
74.7438,77.9816,103.3752
11.6349,17.5733,28.2506
93.7659,6.1022,53.3403
99.0893,8.4110,52.1022
103.2415,6.1024,47.5954
100.6372,12.0549,47.1228
99.6984,7.5122,52.6240
97.9003,10.9957,48.7081
12.6964,22.6215,33.1242
16.1421,14.6279,29.3234
100.1822,8.9472,45.6818
75.8354,80.5962,101.1488
48.6732,57.5551,72.0775
100.9680,8.1894,48.4224
106.5268,9.4853,47.0871
106.5327,14.0324,48.5182
72.7603,86.0205,102.0094
101.6674,8.6848,52.9140
98.4128,7.0300,54.1276
74.3573,78.5788,97.3682
102.7352,9.5031,48.5004
99.2846,1.7744,53.6765
102.0969,10.4271,51.6827
71.6311,78.3789,98.8248
102.4943,8.8403,49.0659
98.0944,10.8045,51.5182
71.7096,82.0362,98.4905
97.9029,8.9144,56.3047
104.7623,13.7729,48.7288
99.7826,7.7041,51.1749
103.6204,12.0881,49.4459
77.3521,77.2008,98.2773
8.2852,24.9108,24.8764
100.0546,13.9494,45.1135
75.6333,86.5860,99.2118
89.9625,12.5144,45.3180
99.7787,10.8861,44.0096
95.6998,14.8643,52.6164
101.7038,8.9791,52.4751
79.3480,78.6150,100.5440
104.3002,6.6076,52.4712
101.8306,10.9179,47.8104
74.1898,85.9138,102.3997
100.7090,11.3087,46.3640
90.8094,9.1238,46.2337
77.6318,81.6707,102.6264
101.8900,11.8510,43.6994
101.7147,10.9527,52.9370
104.9475,11.8632,47.8060
101.1455,10.4299,47.5913
50.6205,49.0639,72.7488
52.0717,55.5296,73.2806
46.6009,49.6043,70.3141
97.8638,12.8447,47.2708
78.3931,78.2878,99.7684
98.5920,13.2785,52.7603
101.6415,7.6755,55.3810
99.5018,10.0949,48.7820
8.9679,19.8346,32.1453
100.5840,7.1128,48.4334
101.5972,8.9715,46.8259
102.8571,7.9339,51.8903
99.7128,13.5405,51.3693
69.7206,78.5387,99.6184
52.8062,48.6600,70.3175
72.9434,84.7166,100.4347
48.6294,49.2980,70.5217
75.3376,82.2804,93.6805
101.2105,9.5064,51.4618
98.1116,11.7753,49.5425
98.0927,6.2102,50.3067
70.8069,83.1856,97.9024
102.0157,12.6424,52.6146
100.7860,10.6381,48.3470
72.4216,83.4956,95.8517
98.8175,10.3056,52.9655
98.5787,8.0832,48.7752
99.2355,11.4850,49.0841
51.4556,49.6789,74.4906
100.7682,6.3474,52.5640
77.7921,81.9161,104.8243
73.1223,77.9724,101.6657
97.6850,10.1422,55.3421
73.5951,81.0723,100.7346
100.4297,13.5506,48.9141
76.3087,79.3782,98.6363
72.4495,81.1670,97.3794
102.8955,7.0054,48.6454
98.3121,9.5382,51.9713
77.7238,76.8584,93.2512
99.2463,8.6221,47.8149
95.4051,11.3798,47.7161
51.2144,49.9330,69.7573
103.5071,9.7432,50.3390
99.4396,10.7756,48.5638
48.3081,51.1436,70.5087
100.4509,9.1665,49.5950
101.2697,9.5565,53.8540
48.8963,51.6777,73.1976
8.5783,16.7302,30.4281
99.3855,9.5720,50.0017
11.3849,21.2659,32.2208
99.8488,12.9964,45.5292
97.6323,10.7486,45.3328
73.9294,81.2677,102.4776
97.6028,2.7185,51.3293
75.0969,78.9148,95.7281
102.2685,-0.3558,46.3804
97.1184,10.8945,47.1550
77.3350,80.2726,97.4133
103.3029,11.9361,49.3148
93.6116,6.1161,53.7833
94.6534,6.6447,52.8780
104.6111,0.5889,51.9028
97.1042,8.5033,50.0659
95.6681,10.0328,46.1062
99.3526,13.1817,48.5188
9.0250,21.9403,30.1824
96.3487,10.3273,59.5765
72.5663,78.7612,97.3594
47.8733,53.8755,68.2785
78.9349,78.3977,95.7197
48.1577,49.7227,70.2962
71.4106,80.2048,103.2046
73.3963,84.8848,98.3836
78.0548,80.5408,101.8670
102.4774,12.2612,46.1396
68.8467,75.6627,94.1588
73.3858,76.8385,101.8015
77.8867,84.2381,95.3781
98.2978,12.7728,55.6713
95.0094,5.4180,47.7320
104.5596,7.0609,50.3800
96.2050,1.4651,45.2738
102.5840,6.8234,49.9978
50.8066,50.8638,70.9320
98.5753,4.3345,53.8974
96.4144,14.5517,54.4816
102.3172,8.8523,49.6846
100.4891,11.9548,54.3410
102.2961,7.4448,48.2463
96.9320,8.7169,48.0246
74.6795,80.1933,102.6383
102.7290,10.1857,50.1361
97.5001,12.0551,49.7531
99.1126,12.0288,48.1059
101.5767,12.7896,51.9453
99.3598,11.2933,54.5054
100.9356,9.7451,46.8087
100.6845,9.9164,55.2225
97.0594,10.5495,46.0573
104.0275,17.0243,49.9801
96.9072,7.1590,54.8923
75.9590,82.4719,106.7583
102.1049,9.3104,53.5031
47.5785,47.5175,68.8638
102.5416,13.0725,47.4649
76.9221,82.2947,102.2230
77.0710,84.1607,100.4728
13.0804,16.7241,31.6864
80.1941,80.9701,99.9750
99.4014,11.9046,48.4345
104.0327,12.4498,47.2039
105.0294,5.8187,44.2894
97.7670,6.4636,55.2823
105.5802,11.5780,49.3388
48.9335,49.0688,70.2026
98.3682,5.1062,52.3183
102.7636,8.0610,47.5252
44.5595,53.1460,72.7489
98.1063,12.6662,47.8398
48.9832,48.9938,69.7266
98.1129,11.1755,51.1175
103.2916,14.8598,50.4163
43.0441,53.0463,67.8927
76.4177,78.9298,97.5512
104.2969,12.2012,46.4061
104.4217,9.3593,48.8394
78.0338,81.2992,99.0470
98.1006,12.2710,54.6559
47.1793,47.5674,64.1880
103.5116,10.0335,49.5924
46.3001,52.5301,70.5954
73.9856,81.9870,92.1704
102.0622,8.8569,53.8711
52.4980,52.1885,67.3800
47.7026,47.8778,66.5738
101.4946,5.6967,48.2241
99.3819,11.1699,49.5723
74.7238,85.3191,97.7641
92.4582,13.2924,53.3493
7.7802,21.1323,32.3593
68.1661,80.9785,99.1659
76.7382,82.3630,97.7673
71.5562,79.3247,100.1520
97.8831,9.8227,47.5997
94.7260,15.5021,47.4214
104.9329,8.5697,55.1528
96.5616,7.7150,50.2411
8.9217,20.1296,25.1764
102.8507,13.7135,51.8657
76.5508,84.6680,101.9930
75.7559,82.8276,100.6921
49.4800,51.3322,69.2412
53.7169,50.5430,70.3866
50.2689,44.5318,67.6474
14.2022,15.2642,26.8151
100.3579,14.0070,50.1212
98.5530,9.9557,44.5156
97.1842,11.1357,53.0818
102.5202,11.0856,51.7718
105.0467,10.7655,51.7800
98.2933,8.8482,51.0561
97.0980,8.0444,53.7445
4.8619,18.0781,29.2263
102.4035,10.0626,52.8884
78.9555,80.7296,101.2115
72.2821,80.3614,100.1637
46.8257,49.7017,68.0580
101.3513,8.5854,52.7653
94.3179,7.6344,51.3288
104.4352,9.7810,48.2136
101.2228,11.5315,45.8494
76.7209,75.4438,103.9183
95.7331,9.1113,50.1206
98.2909,12.4450,49.4963
83.7403,73.4865,101.3170
71.0730,78.7638,100.3254
104.4402,12.5276,50.5919
78.0532,75.3654,99.5009
95.0120,12.2575,51.4324
106.8807,14.1765,49.0859
71.9213,79.5130,98.4995
103.2551,16.1964,50.6018
101.3900,9.7446,45.4059
48.1404,53.1485,70.6714
72.6126,73.7713,99.2877
97.0933,11.1579,49.3819
14.8381,20.7071,34.7029
101.7193,10.3750,52.6290
100.7705,7.5629,50.3884
76.7311,78.7103,100.8057
96.1956,17.4351,50.3378
101.3133,9.2496,50.8603
47.1804,50.0280,68.7147
97.0676,11.8101,45.6451
79.1018,76.7550,100.5837
13.4874,16.8737,29.7813
55.3478,52.4498,69.1485
75.6294,76.4157,99.7905
13.4387,19.8798,26.5884
101.2589,11.8652,45.4017
75.6665,87.2047,96.5680
7.5519,22.3292,32.7901
72.9132,75.9356,98.1082
75.1672,79.6893,93.0970
71.2806,80.2472,105.1340
100.2070,7.7813,49.1189
95.0287,17.6075,52.2882
75.5615,85.3265,101.0365
98.0175,11.7017,50.0505
97.4724,10.8570,49.7634
102.6412,11.4847,53.7282
98.9362,17.5422,47.1890
95.3958,9.7310,51.0983
99.8839,11.7191,49.2686
8.4730,17.6185,32.6768
73.7572,82.2808,99.7022
105.6646,8.7077,53.8727
104.3885,12.4338,47.5204
72.4962,80.4467,99.4062
51.5294,51.2407,68.1389
48.0921,45.5721,68.4785
48.1510,47.9937,71.1061
71.2511,79.2025,98.0325
105.3313,9.7261,52.3013
101.8554,11.9782,53.4656
72.8096,83.4888,96.8613
97.7366,6.4812,54.2105
6.1858,17.4876,29.2047
49.5416,50.9077,68.6985
97.6976,10.9304,44.9613
101.0817,10.5206,46.8365
100.1164,9.8758,47.8375
97.9743,11.2599,45.1817
77.8864,81.6805,96.1224
12.7372,15.6588,29.7939
55.8665,51.6782,70.5871
98.6211,3.8725,50.8533
94.6938,9.9591,47.6598
99.0806,14.1161,52.3917
99.7895,16.1084,54.1013
45.4557,50.3860,62.4266
75.2553,79.1293,99.1224
102.2132,12.8888,50.6814
101.0374,10.9005,50.5927
78.0173,85.0399,101.9550
94.7018,10.8088,49.4545
98.5760,10.1834,46.9514
70.9532,81.0065,98.9081
97.0899,8.8209,47.4692
101.2125,11.8850,46.0721
103.4887,12.7793,50.0378
100.7205,12.6738,53.1896
101.3326,13.7294,51.6437
75.0487,80.1979,102.4030
106.9639,8.9191,54.8923
104.2882,5.4047,53.8216
98.4624,7.2903,49.1362
69.2045,78.6176,97.8189
50.6738,55.1176,67.0944
51.7812,49.2807,71.0649
74.8927,78.0900,100.3598
50.1567,52.1648,66.6658
8.3112,20.7386,26.0733
96.0970,7.3860,44.7977
102.2218,12.2236,50.2647
102.5101,8.1941,52.5851
73.8980,79.9595,99.4389
97.5223,13.8160,50.1402
8.8643,17.2424,27.2582
72.5021,83.9107,100.5167
75.4162,88.2212,97.9917
84.2169,83.6929,99.7176
97.7065,8.2447,51.4874
96.5521,7.8827,50.9761
79.9893,78.7717,99.5477
102.3231,10.1177,47.1028
92.4200,5.4990,48.7485
102.7276,8.9008,48.5161
101.0123,9.6945,50.7056
74.1965,77.5090,101.3008
83.2438,80.8018,97.2219
97.4362,10.3830,49.2125
102.6191,12.7616,44.2968
98.3026,12.4744,53.0791
71.0893,83.3911,99.6052
13.6524,17.5401,29.3511
99.1284,8.0681,45.0226
99.7707,13.1921,49.5980
100.3996,7.8543,50.3300
73.8806,82.0673,93.2427
101.8346,15.9832,49.7522
73.5096,77.2769,95.2607
74.2556,78.5119,100.5400
104.4028,14.0120,49.8360
101.4984,11.8416,45.1267
7.9476,19.2102,27.9920
100.5012,12.9139,54.2729
103.9912,9.8801,44.8705
76.7238,77.8270,99.5897
78.5024,79.4015,101.8169
9.1286,22.9700,26.5421
94.5936,12.3052,48.1434
100.5994,11.4401,51.0542
98.6648,9.7692,44.7472
102.2175,7.3176,45.3317
98.6448,8.2818,49.8294
48.7896,44.9499,68.5572
71.4829,77.5688,99.6905
47.2041,52.1340,68.0765
102.9771,7.9825,48.8760
96.3370,7.7349,55.9683
75.2579,83.6263,97.2974
69.6754,79.9112,101.6112
97.9497,9.6394,49.7631
101.6882,5.8753,49.3905
102.0377,4.2528,44.1698
100.3673,9.2041,48.9068
76.7610,80.8380,98.2542
10.9337,18.5622,27.2234
99.6308,11.7020,48.0981
100.4856,10.5623,47.4015
49.5870,45.1538,65.3496
10.0428,14.9916,34.0164
73.7251,78.1034,97.1283
97.8211,10.4560,48.7856
99.5876,13.3731,48.5200
69.4333,81.4406,101.1577
105.3285,13.2746,47.1662
77.3302,75.8225,105.3250
5.9527,22.8227,31.5741
73.1249,80.2568,105.8801
101.8215,12.2281,51.3011
99.3467,5.4770,48.4717
14.7563,14.7325,26.9668
75.7368,81.2502,99.6055
91.6921,13.1954,52.4872
76.3006,76.7328,102.4713
77.8231,82.5719,101.5829
69.6083,80.7637,101.2391
99.4863,12.1885,48.1872
75.9134,79.7502,102.2930
79.6360,81.3333,100.8787
108.5657,8.8812,51.1286
96.4494,13.0065,52.1991
104.6807,7.3930,43.4231
101.7103,12.6676,49.1057
95.2775,4.0557,49.7977
45.0824,54.9374,72.4759
102.6139,9.3559,48.3866
99.3730,10.8007,49.2854
47.7365,49.5234,69.8866
12.8028,23.9687,31.2842
70.3568,78.6714,100.0425
52.0047,54.2157,70.8808
47.8642,53.8072,71.6736
97.4470,10.0438,48.7152
100.8626,9.3251,49.8876
99.7152,6.4080,51.3913
94.3396,10.5695,46.5744
75.1429,74.1823,96.7688
102.1179,12.6486,57.0874
98.3845,11.5855,48.6155
77.2351,81.3234,94.7296
51.8502,47.9269,72.7657
55.9022,50.4394,72.7518
97.6633,5.1595,44.1285
71.2360,79.1903,100.0034
73.1872,77.4972,103.2637
70.7979,78.6824,104.5006
70.9632,78.4432,104.6672
46.4799,46.1028,70.3808
54.6808,47.4084,67.5314
99.5826,13.9049,55.5925
98.6182,11.1413,56.6476
96.7477,10.8954,47.6479
106.9703,12.5750,43.5973
80.1767,80.3346,98.5272
76.9682,76.7571,98.2952
102.5539,14.2653,51.7226
100.0717,6.4765,46.2586
95.9564,8.3166,44.5291
103.6476,10.4849,50.5436
100.4684,6.9669,51.8828
49.1928,50.1157,73.0991
99.1603,4.4261,49.6389
98.1705,6.6642,55.2720
100.7753,14.9799,52.2818
100.4619,12.4835,53.6895
50.0277,53.7798,68.3470
78.7051,83.5710,105.7898
7.6586,22.8915,27.4098
70.9268,83.9625,102.1605
101.7454,12.1625,50.5370
74.3918,83.9852,100.0325
105.1064,8.4572,52.0883
101.6177,12.5246,52.5665
96.1800,12.0459,57.7265
79.2663,81.7006,107.0612
14.9158,18.1223,27.8907
70.1559,83.5088,97.6724
101.8255,9.6209,50.1575
96.4783,6.0579,54.6007
103.3579,13.7242,42.3402
99.6626,14.8364,47.4366
54.4994,49.4796,73.6619
99.0779,6.0909,46.3478
49.9226,53.1985,75.5043
103.1282,11.0230,49.0869
74.8373,82.4499,92.6762
72.0718,83.9670,101.5969
103.7159,8.0580,51.6984
99.4560,10.3384,50.0444
70.6175,82.2940,101.7794
74.6140,81.2374,98.9491
51.5179,49.6109,65.2931
11.0879,23.1147,29.9903
97.8453,7.0076,52.4034
105.9604,7.6369,48.2842
102.7246,9.0361,53.1035
100.8036,8.3869,48.3179
79.5658,78.0531,96.9187
10.5548,19.0072,27.9327
101.2282,8.3555,48.3544
96.7052,8.7636,44.1862
96.3036,11.7654,51.7206
47.4292,51.7256,74.6151
100.3888,12.5826,45.9334
103.3981,9.2651,55.4367
73.9490,78.3922,100.1486
99.6060,10.3846,48.8982
99.1451,12.1336,49.0763
48.9054,55.5737,65.5961
73.3574,81.5695,98.3754
95.3374,9.3542,50.9551
102.9768,10.9696,53.5195
13.6824,18.0623,26.8967
70.5485,81.1370,100.1396
74.6737,82.4383,101.2705
102.2388,16.5417,55.3204
103.8743,8.4395,50.2961
77.7134,83.1608,102.7054
100.7274,9.2549,49.4308
78.4820,79.0578,102.5564
96.4854,4.9336,46.0851
97.2427,8.5023,53.3411
76.8468,82.3551,105.1662
52.9502,46.9134,74.8177
54.7319,52.5651,71.6030
74.4620,79.4267,101.4034
78.3745,76.4692,99.6835
73.2675,75.4260,102.6503
98.4374,10.8469,49.7360
75.2447,80.7691,100.3587
81.3415,79.3880,102.3055
99.5533,7.2502,53.1184
71.9939,83.7958,105.0114
78.1928,78.4778,101.8019
98.3383,9.3361,49.1777
98.5529,11.9407,49.6140
77.9347,80.4379,100.6226
50.6456,44.8966,71.1864
97.5414,7.0391,49.6867
100.3247,11.6545,49.7574
11.1943,19.7466,29.2788
104.3808,13.1925,53.7738
103.4352,8.0224,49.6445
77.2081,81.9218,100.1692
79.3924,83.9567,97.4479
53.8555,53.3523,69.8830
96.2855,9.4865,48.9610
107.3884,10.8801,50.6009
100.7964,11.5659,54.0340
102.4456,10.8557,53.0733
99.5352,7.0128,47.0221
50.9999,48.1318,69.6496
52.7864,44.9600,68.9696
76.4804,80.0804,105.2722
103.1317,5.1898,49.8438
102.2016,17.0475,50.5103
99.2279,8.3153,46.3573
77.1820,80.0926,99.5913
76.9026,80.9348,98.5559
101.3348,8.2863,49.5840
13.1053,19.5387,32.2535
13.1644,24.4819,37.9010
97.3191,10.8395,48.0377
73.2761,73.5768,100.0961
75.8767,79.3343,97.5635
76.9697,79.8214,103.5880
100.8756,9.0837,54.4413
49.8487,57.3798,71.0417
44.4233,46.5614,74.0594
73.4153,81.8928,96.1587
103.9647,5.4072,48.7480
98.0085,5.0577,50.3055
71.5755,82.0252,98.2026
77.5832,81.1666,97.2397
97.6329,7.2300,51.6669
98.8911,13.3746,54.0672
76.5953,77.6584,97.3552
70.4944,76.5205,92.2252
103.7424,11.9650,46.3684
11.0564,20.0900,31.4146
99.4976,10.3983,51.4021
97.8103,5.6191,52.5306
69.0789,80.2822,102.1688
103.7434,12.4692,48.6494
101.7538,5.1498,50.0551
75.6388,82.7392,104.6242
49.8700,49.2608,71.2949
97.3395,7.6681,51.1888
102.2816,6.4555,54.7704
101.1382,8.7601,50.9714
100.6279,10.2429,46.2045
74.2344,79.8797,104.0453
75.4986,82.1483,101.6112
52.6453,54.8144,73.3895
92.7778,12.3584,50.3695
72.9947,76.5264,101.3140
94.2023,12.2622,49.2615
80.4216,78.8597,96.6130
54.3884,41.2348,67.8125
49.8528,47.2162,64.7663
74.0196,77.8738,103.7033
72.4165,77.2691,98.6171
97.9954,14.6619,53.2058
66.3193,75.1179,97.8193
73.9429,77.9241,96.2344
48.6663,52.3041,65.4878
80.1010,73.7562,96.2355
8.2971,22.5239,32.7001
100.1067,6.0277,50.4198
98.9036,4.8568,55.0136
97.2491,10.2163,45.5835
98.8929,10.6584,46.0143
99.9329,12.5352,50.3595
76.4743,85.5298,101.4718
4.3112,25.6901,33.1596
67.1795,79.9424,99.5648
74.9013,76.8671,99.5933
12.8678,16.4745,25.0114
74.1722,80.3628,99.2848
14.5478,22.3937,25.3857
102.9091,-1.2035,52.0846
98.3261,11.1060,49.7798
73.7207,77.2545,100.5037
43.6350,55.0316,73.9127
77.1571,79.9062,98.1623
97.3333,12.9788,50.5504
74.4514,80.3476,98.3814
104.0153,8.8903,48.5185
48.4318,51.1772,72.9289
104.7064,8.3730,49.8605
74.0695,78.3904,98.2968
77.8810,83.5588,99.7243
103.8727,18.0285,51.5774
49.4270,52.0762,72.0567
78.9598,76.6142,97.3024
52.0159,48.0593,71.0145
105.7238,11.8077,48.2206
98.3243,9.9784,46.6083
78.0909,77.2852,97.1496
8.6818,14.5746,32.0124
95.9147,13.2959,47.9103
105.6009,7.5033,50.8405
100.0525,8.6693,58.9243
96.8785,11.3185,53.9162
50.7197,53.6582,66.1436
10.1691,12.6924,31.5555
103.7184,9.5128,48.1751
55.6756,50.7250,72.0116
15.1490,18.3399,31.4231
100.8040,7.6250,45.3365
80.0633,77.3798,100.9636
8.6144,23.4984,22.9724
79.2109,83.7929,99.0926
47.9186,50.9620,71.4716
105.2138,8.2519,54.8833
51.5616,52.1223,70.7559
102.1922,8.7445,47.6659
96.6345,10.6302,47.4477
96.5342,16.5925,48.2689
99.4642,9.1217,52.2065
99.0578,5.3654,49.8810
98.2564,12.7234,49.6037
98.8790,11.5989,49.7650
91.6351,2.3947,52.8035
97.1590,15.4684,46.7774
10.7407,19.1701,30.5176
6.3660,19.6290,30.3783
81.7985,77.2304,91.4085
98.5846,8.4066,44.8594
3.6710,23.5361,32.1840
102.5108,10.3278,46.2440
99.1459,10.4707,49.6188
99.4035,6.5242,49.8017
52.3054,47.8379,65.1744
99.0855,9.9353,49.9377
52.7912,45.1746,66.8560
9.9277,22.4956,27.4133
103.3577,13.5094,51.4119
12.3301,19.0957,27.8127
101.3963,9.6281,50.5416
106.3085,17.5211,47.1859
75.1364,79.9033,96.4638
101.3981,10.0453,52.5116
102.2521,10.7370,47.1476
72.2037,84.5316,101.1134
97.4051,10.2620,48.9706
50.3426,52.2981,64.8044
78.0590,78.9479,101.6341
99.9059,8.1302,46.1024
51.2339,48.1688,76.0006
71.5270,81.3975,101.3310
102.7957,12.4528,53.0633
94.6929,12.2309,46.3458
96.7206,11.1046,43.5114
74.6657,80.5897,100.2112
101.1760,9.1606,50.0720
72.8004,77.3498,96.4524
103.1278,11.4581,52.8958
72.3250,79.1492,103.8626
105.2212,10.1328,49.4645
99.9835,12.1852,54.5375
51.4014,50.8454,72.1285
6.5357,19.7527,31.2666
77.1334,82.3142,105.2838
99.5958,10.6916,49.4152
76.0705,85.5043,105.9343
49.9197,47.5940,74.1304
78.1878,80.3251,102.2118
73.2718,82.5822,104.0923
45.7392,52.8229,71.2169
76.0880,74.5736,99.2412
105.5317,10.5160,51.3400
100.9480,8.9595,43.8914
97.2807,11.4625,49.9831
73.2500,83.4339,100.0504
99.9933,11.0363,54.2929
75.4358,74.2782,97.4791
96.8403,17.0309,54.0139
100.1838,10.4332,44.8305
75.7853,73.9154,102.6662
100.0808,10.0536,47.3857
101.9428,14.1141,50.1977
99.6369,10.9084,50.5699
6.3212,22.9470,28.9201
101.4070,7.1156,49.8115
99.2717,10.8641,50.2908
10.7500,20.8993,29.7756
80.9893,82.7973,99.6378
78.5681,79.4667,101.4901
97.8348,11.1155,50.4979
6.7294,16.6772,36.3427
71.8893,79.5516,94.7284
100.1535,12.6461,48.4913
74.2156,76.0564,93.8244
75.7932,80.4453,101.0587
75.5697,83.2406,100.3902
74.9859,82.8385,101.5023
75.4881,78.8284,105.1379
95.6182,4.2343,50.7824
99.1378,12.5930,50.0997
101.1084,7.6886,44.8091
5.7583,14.0980,33.7898
98.8701,11.0231,52.9150
102.5465,11.8198,50.9375
96.7252,11.0773,47.9130
15.9288,24.2273,32.1071
98.1298,12.3471,45.3212
9.8481,18.4451,31.9197
53.4990,46.7418,76.7609
101.8523,5.5039,51.0712
101.0257,10.5384,50.5225
13.0406,18.7740,25.0674
101.9374,8.1131,56.8040
8.8023,21.8591,31.2297
98.6404,11.5792,54.7042
47.9363,49.8566,72.2189
96.3105,8.9257,51.3561
101.1153,2.8562,50.0236
14.0921,16.3034,26.6733
103.8480,14.9343,50.9247
100.7216,11.4116,50.2700
100.3930,9.8266,49.6714
97.7717,10.4878,50.3305
101.3181,12.9958,53.8804
82.1758,85.0794,102.0984
74.7938,78.7841,98.7820
52.7114,50.9731,65.7050
51.3974,45.8169,71.3104
101.0650,9.9285,50.3466
51.4202,50.6103,72.6062
48.9110,44.2005,68.6796
100.8478,9.3959,53.3996
10.8060,19.9184,32.1595
103.2060,12.9526,51.1241
72.4047,75.3440,104.6175
96.7473,11.7866,50.6180
98.8226,11.9917,53.0201
48.4606,54.0187,67.9419
100.0528,15.8289,53.0862
11.9778,20.5479,26.5411
74.1151,76.4591,101.4454
101.7763,5.5669,49.6871
91.6247,11.5381,49.8442
45.6478,49.8937,64.7572
75.8045,81.0870,99.9083
102.9010,7.4827,51.5218
76.8168,75.8487,104.7453
103.9257,5.9112,52.6804
71.6430,78.8577,95.2969
54.0392,48.8778,75.5867
97.6883,16.0375,46.4756
103.5579,13.9496,48.8814
55.4301,50.3650,71.0355
102.4935,12.6923,50.6367
43.3067,45.0863,68.2687
99.3694,9.3306,51.1622
98.4711,10.0488,52.3819
9.1970,17.5603,30.3804
74.6889,80.5480,99.5491
105.7166,8.6178,48.8221
103.4235,9.2680,55.4731
102.5333,14.4795,51.1637
9.1029,18.7599,29.6474
49.3139,48.9432,71.2325
70.2609,76.0320,98.8060
98.1756,4.2066,51.6452
52.3987,45.6170,65.9506
97.8861,11.1332,50.1516
76.9275,84.5839,104.7493
98.0062,9.2944,52.3806
71.9518,76.3293,97.5835
101.4624,8.4747,50.7003
76.5392,81.4741,103.6595
101.1639,9.0833,46.1533
78.3341,76.3374,100.0699
100.2099,14.6391,51.9712
71.4444,78.0301,100.9320
96.8366,12.0476,44.2705
74.3489,83.6311,96.8001
103.3516,7.8829,52.6495
77.5610,83.4609,102.1268
104.2125,9.4227,50.3269
74.2573,79.0542,98.3232
99.2034,8.7186,48.6586
77.8918,77.3421,100.8065
77.9656,85.5079,99.1176
8.3784,14.0248,27.5623
42.4763,54.7077,69.4078
101.8300,8.9879,46.8899
100.4352,8.9962,47.5290
10.1110,20.5136,30.1122
49.4084,50.1981,70.6541
99.1274,8.4597,50.8596
57.6770,53.7132,73.8386
73.7817,77.3706,96.6474
97.7806,9.1617,53.6100
48.6873,50.7038,70.7164
96.6776,10.8383,50.9768
10.9472,16.9253,30.1496
48.4927,48.5921,68.5185
80.4356,76.1601,101.4088
96.5845,11.1759,48.5524
74.8899,75.0327,100.0323
101.2375,10.8811,51.5722
97.2236,6.5385,48.0746
100.2298,14.2750,53.2573
100.9653,9.5340,49.4028
98.6359,8.9800,55.4672
94.1782,9.4204,52.5729
103.1401,10.8583,51.5225
101.8997,8.8038,50.3362
97.6468,9.2054,47.0032
101.3940,6.9908,45.5988
73.7095,80.1135,108.9224
99.1350,7.6044,47.2242
8.9522,18.4773,25.8231
104.4814,13.3152,48.0181
68.7401,82.2419,105.1078
42.2070,45.2741,68.9706
102.5516,14.3651,43.8550
10.7614,27.5780,32.6320
100.0402,9.2362,50.0387
74.5775,83.0718,96.9028
78.2174,82.6398,102.2891
75.7696,76.4214,98.0935
101.5194,10.5600,48.0580
76.0581,77.3498,95.8115
74.2433,74.9756,97.9705
9.0569,16.8624,29.0813
97.8536,14.8054,52.0930
101.5387,14.2077,49.9299
100.2520,7.8550,50.6480
75.3524,76.4780,98.1109
101.0921,4.3381,46.2154
100.8470,11.3333,51.9002
101.4672,10.0110,48.0779
101.2952,15.1477,49.6816
103.3415,7.6974,45.9162
102.6998,10.4128,52.2119
52.3020,50.6850,64.4744
95.8568,10.0496,48.2070
93.1616,7.4882,50.6334
95.6270,12.1486,48.9993
74.6681,81.9472,104.4186
99.6517,5.9876,51.7071
92.3461,7.8553,48.4268
54.1045,48.2512,69.6649
100.7109,10.7825,47.5037
103.4447,11.7654,50.9697
100.5787,9.6478,51.1765
49.9307,50.6127,68.3122
97.8726,14.1080,50.3313
11.7016,22.6608,33.7323
98.7223,7.2240,48.4162
100.9169,6.7946,50.8004
107.3215,11.6949,49.8554
74.4507,85.4111,103.0840
76.0796,79.4972,97.5649
102.2007,7.8537,47.1175
100.2493,10.0806,43.5546
101.3073,5.6691,42.8504
45.0970,50.3343,69.7684
6.9905,19.2316,31.3803
78.4691,86.5313,102.3191
103.8428,9.3899,56.0229
77.3746,80.7213,99.6661
71.8855,79.7456,99.9271
77.3787,88.6957,99.9127
102.7606,12.7317,47.9034
104.6562,7.8892,54.8299
104.3499,20.3405,43.9918
99.9193,10.4998,48.9074
100.4039,5.8139,55.7269
99.7265,7.0927,51.2175
100.2925,9.7938,53.1560
12.5639,21.2218,28.1884
99.4143,7.5436,48.0004
75.3866,78.8431,97.3081
94.0474,9.8957,49.3733
96.4450,15.7312,48.9392
95.4384,14.0062,45.9450
103.8083,7.3198,50.4585
101.4243,14.3855,50.6124
94.7337,8.4171,48.2413
100.5122,9.6602,50.7520
72.1031,79.1470,98.0795
71.5511,86.1248,98.4438
102.2946,7.1012,46.9938
103.7975,11.9026,49.8689
51.8281,50.5899,70.2865
9.3131,19.7285,34.8733
96.5954,7.8226,50.9367
74.6065,82.9133,96.3224
98.6281,7.9880,49.7375
101.3806,12.7410,51.4929
97.2645,3.1782,49.0722
103.0423,13.7262,52.4596
72.5031,70.1134,102.4364
74.1736,78.9207,99.1739
8.3684,20.5272,25.3382
71.7221,80.9932,93.7486
98.6604,9.6404,57.6596
73.6512,87.1848,104.6411
49.8790,53.0835,69.9424
